TEMPORAL;OBS_STATUS;IASS_TIPOVENTAS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2016-05;A;61756;ES61;INDI_EMPL_TASA_INTE;2.208399055;M
2016-05;A;61757;ES61;INDI_EMPL_TASA_INTE;3.863029783;M
2016-05;A;61758;ES61;INDI_EMPL_TASA_INTE;1.693025685;M
2016-05;A;61759;ES61;INDI_EMPL_TASA_INTE;0.8514769;M
2016-05;A;61760;ES61;INDI_EMPL_TASA_INTE;-1.38095022;M
2016-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.323820416;M
2016-06;A;61754;ES61;INDI_EMPL_TASA_INTE;1.825966052;M
2016-06;A;61755;ES61;INDI_EMPL_TASA_INTE;0.940298705;M
2016-06;A;61756;ES61;INDI_EMPL_TASA_INTE;1.456824397;M
2016-06;A;61757;ES61;INDI_EMPL_TASA_INTE;4.271378384;M
2016-06;A;61758;ES61;INDI_EMPL_TASA_INTE;3.389501573;M
2016-06;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.745513901;M
2016-06;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.440666698;M
2016-07;A;61753;ES61;INDI_EMPL_TASA_INTE;1.694284245;M
2016-07;A;61754;ES61;INDI_EMPL_TASA_INTE;1.196783063;M
2016-07;A;61755;ES61;INDI_EMPL_TASA_INTE;2.066376264;M
2016-07;A;61756;ES61;INDI_EMPL_TASA_INTE;1.147242418;M
2016-07;A;61757;ES61;INDI_EMPL_TASA_INTE;7.718871587;M
2016-07;A;61758;ES61;INDI_EMPL_TASA_INTE;1.757932325;M
2016-07;A;61759;ES61;INDI_EMPL_TASA_INTE;-2.626571172;M
2016-07;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.211349521;M
2016-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.856810878;M
2016-08;A;61754;ES61;INDI_EMPL_TASA_INTE;0.225552218;M
2016-08;A;61755;ES61;INDI_EMPL_TASA_INTE;3.0930964;M
2016-08;A;61756;ES61;INDI_EMPL_TASA_INTE;0.439456797;M
2016-08;A;61757;ES61;INDI_EMPL_TASA_INTE;8.266118456;M
2016-08;A;61758;ES61;INDI_EMPL_TASA_INTE;1.612840095;M
2016-08;A;61759;ES61;INDI_EMPL_TASA_INTE;0.181589535;M
2016-08;A;61760;ES61;INDI_EMPL_TASA_INTE;1.786044159;M
2016-09;A;61753;ES61;INDI_EMPL_TASA_INTE;1.397335044;M
2016-09;A;61754;ES61;INDI_EMPL_TASA_INTE;0.270541388;M
2016-09;A;61755;ES61;INDI_EMPL_TASA_INTE;2.249193351;M
2016-09;A;61756;ES61;INDI_EMPL_TASA_INTE;0.48979913;M
2016-09;A;61757;ES61;INDI_EMPL_TASA_INTE;5.301407982;M
2016-09;A;61758;ES61;INDI_EMPL_TASA_INTE;1.464709926;M
2016-09;A;61759;ES61;INDI_EMPL_TASA_INTE;1.893209466;M
2016-09;A;61760;ES61;INDI_EMPL_TASA_INTE;0.844548502;M
2016-10;A;61753;ES61;INDI_EMPL_TASA_INTE;0.928381814;M
2016-10;A;61754;ES61;INDI_EMPL_TASA_INTE;-0.310103509;M
2016-10;A;61755;ES61;INDI_EMPL_TASA_INTE;1.905404494;M
2016-10;A;61756;ES61;INDI_EMPL_TASA_INTE;1.396057295;M
2016-10;A;61757;ES61;INDI_EMPL_TASA_INTE;3.790698441;M
2016-10;A;61758;ES61;INDI_EMPL_TASA_INTE;0.972313171;M
2016-10;A;61759;ES61;INDI_EMPL_TASA_INTE;1.248545527;M
2016-10;A;61760;ES61;INDI_EMPL_TASA_INTE;1.034741426;M
2016-11;A;61753;ES61;INDI_EMPL_TASA_INTE;1.609199716;M
2016-11;A;61754;ES61;INDI_EMPL_TASA_INTE;0.689567758;M
2016-11;A;61755;ES61;INDI_EMPL_TASA_INTE;2.349564656;M
2016-11;A;61756;ES61;INDI_EMPL_TASA_INTE;3.171217455;M
2016-11;A;61757;ES61;INDI_EMPL_TASA_INTE;4.993758315;M
2016-11;A;61758;ES61;INDI_EMPL_TASA_INTE;1.315805866;M
2016-11;A;61759;ES61;INDI_EMPL_TASA_INTE;0.205854879;M
2016-11;A;61760;ES61;INDI_EMPL_TASA_INTE;0.205390563;M
2016-12;A;61753;ES61;INDI_EMPL_TASA_INTE;1.59275765;M
2016-12;A;61754;ES61;INDI_EMPL_TASA_INTE;0.47210678;M
2016-12;A;61755;ES61;INDI_EMPL_TASA_INTE;2.5131377;M
2016-12;A;61756;ES61;INDI_EMPL_TASA_INTE;3.42749203;M
2016-12;A;61757;ES61;INDI_EMPL_TASA_INTE;4.777482709;M
2016-12;A;61758;ES61;INDI_EMPL_TASA_INTE;0.92382319;M
2016-12;A;61759;ES61;INDI_EMPL_TASA_INTE;0.42193095;M
2016-12;A;61760;ES61;INDI_EMPL_TASA_INTE;0.83713916;M
2017-01;A;61753;ES61;INDI_EMPL_TASA_INTE;1.864275885;M
2017-01;A;61754;ES61;INDI_EMPL_TASA_INTE;0.382189877;M
2017-01;A;61755;ES61;INDI_EMPL_TASA_INTE;3.091374895;M
2017-01;A;61756;ES61;INDI_EMPL_TASA_INTE;3.715638269;M
2017-01;A;61757;ES61;INDI_EMPL_TASA_INTE;5.974452579;M
2017-01;A;61758;ES61;INDI_EMPL_TASA_INTE;0.536755515;M
2017-01;A;61759;ES61;INDI_EMPL_TASA_INTE;0.560881893;M
2017-01;A;61760;ES61;INDI_EMPL_TASA_INTE;1.521312586;M
2017-02;A;61753;ES61;INDI_EMPL_TASA_INTE;1.490662067;M
2017-02;A;61754;ES61;INDI_EMPL_TASA_INTE;0.371939966;M
2017-02;A;61755;ES61;INDI_EMPL_TASA_INTE;2.408435584;M
2017-02;A;61756;ES61;INDI_EMPL_TASA_INTE;2.952561373;M
2017-02;A;61757;ES61;INDI_EMPL_TASA_INTE;3.951546583;M
2017-02;A;61758;ES61;INDI_EMPL_TASA_INTE;1.705403574;M
2017-02;A;61759;ES61;INDI_EMPL_TASA_INTE;1.777820978;M
2017-02;A;61760;ES61;INDI_EMPL_TASA_INTE;0.654044693;M
2017-03;A;61753;ES61;INDI_EMPL_TASA_INTE;0.917188558;M
2017-03;A;61754;ES61;INDI_EMPL_TASA_INTE;0.595462301;M
2017-03;A;61755;ES61;INDI_EMPL_TASA_INTE;1.178052207;M
2017-03;A;61756;ES61;INDI_EMPL_TASA_INTE;3.717372955;M
2017-03;A;61757;ES61;INDI_EMPL_TASA_INTE;0.302071958;M
2017-03;A;61758;ES61;INDI_EMPL_TASA_INTE;2.326734968;M
2017-03;A;61759;ES61;INDI_EMPL_TASA_INTE;2.365149935;M
2017-03;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.728272092;M
2017-04;A;61753;ES61;INDI_EMPL_TASA_INTE;0.879932275;M
2017-04;A;61754;ES61;INDI_EMPL_TASA_INTE;0.348562136;M
2017-04;A;61755;ES61;INDI_EMPL_TASA_INTE;1.323005674;M
2017-04;A;61756;ES61;INDI_EMPL_TASA_INTE;4.292269357;M
2017-04;A;61757;ES61;INDI_EMPL_TASA_INTE;0.822542111;M
2017-04;A;61758;ES61;INDI_EMPL_TASA_INTE;3.140445637;M
2017-04;A;61759;ES61;INDI_EMPL_TASA_INTE;1.588165246;M
2017-04;A;61760;ES61;INDI_EMPL_TASA_INTE;-0.920832388;M
2017-05;A;61753;ES61;INDI_EMPL_TASA_INTE;0.880878784;M
2017-05;A;61754;ES61;INDI_EMPL_TASA_INTE;-0.652600698;M
2017-05;A;61755;ES61;INDI_EMPL_TASA_INTE;2.138194677;M
2017-05;A;61756;ES61;INDI_EMPL_TASA_INTE;5.016735234;M
2017-05;A;61757;ES61;INDI_EMPL_TASA_INTE;1.112390202;M
2017-05;A;61758;ES61;INDI_EMPL_TASA_INTE;2.139352891;M
2017-05;A;61759;ES61;INDI_EMPL_TASA_INTE;1.130939753;M
2017-05;A;61760;ES61;INDI_EMPL_TASA_INTE;2.036973767;M
2017-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.509790272;M
2017-06;A;61754;ES61;INDI_EMPL_TASA_INTE;-0.168056909;M
2017-06;A;61755;ES61;INDI_EMPL_TASA_INTE;2.874227544;M
2017-06;A;61756;ES61;INDI_EMPL_TASA_INTE;6.149094417;M
2017-06;A;61757;ES61;INDI_EMPL_TASA_INTE;2.616930433;M
2017-06;A;61758;ES61;INDI_EMPL_TASA_INTE;1.885839491;M
2017-06;A;61759;ES61;INDI_EMPL_TASA_INTE;1.905945335;M
2017-06;A;61760;ES61;INDI_EMPL_TASA_INTE;1.613053125;M
2017-07;A;61753;ES61;INDI_EMPL_TASA_INTE;0.906113901;M
2017-07;A;61754;ES61;INDI_EMPL_TASA_INTE;-0.267300558;M
2017-07;A;61755;ES61;INDI_EMPL_TASA_INTE;1.87535383;M
2017-07;A;61756;ES61;INDI_EMPL_TASA_INTE;5.809980728;M
2017-07;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.26832123;M
2017-07;A;61758;ES61;INDI_EMPL_TASA_INTE;3.580296483;M
2017-07;A;61759;ES61;INDI_EMPL_TASA_INTE;3.153132814;M
2017-07;A;61760;ES61;INDI_EMPL_TASA_INTE;0.783682744;M
2017-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.557537086;M
2017-08;A;61754;ES61;INDI_EMPL_TASA_INTE;0.449103426;M
2017-08;A;61755;ES61;INDI_EMPL_TASA_INTE;2.478702491;M
2017-08;A;61756;ES61;INDI_EMPL_TASA_INTE;5.314561891;M
2017-08;A;61757;ES61;INDI_EMPL_TASA_INTE;0.574908866;M
2017-08;A;61758;ES61;INDI_EMPL_TASA_INTE;3.262391595;M
2017-08;A;61759;ES61;INDI_EMPL_TASA_INTE;3.815713008;M
2017-08;A;61760;ES61;INDI_EMPL_TASA_INTE;2.101062642;M
2017-09;A;61753;ES61;INDI_EMPL_TASA_INTE;1.37815752;M
2017-09;A;61754;ES61;INDI_EMPL_TASA_INTE;0.404091886;M
2017-09;A;61755;ES61;INDI_EMPL_TASA_INTE;2.196547956;M
2017-09;A;61756;ES61;INDI_EMPL_TASA_INTE;5.676692089;M
2017-09;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.028338914;M
2017-09;A;61758;ES61;INDI_EMPL_TASA_INTE;2.928964341;M
2017-09;A;61759;ES61;INDI_EMPL_TASA_INTE;2.611450436;M
2017-09;A;61760;ES61;INDI_EMPL_TASA_INTE;2.334531842;M
2017-10;A;61753;ES61;INDI_EMPL_TASA_INTE;2.188351798;M
2017-10;A;61754;ES61;INDI_EMPL_TASA_INTE;0.911607584;M
2017-10;A;61755;ES61;INDI_EMPL_TASA_INTE;3.23808967;M
2017-10;A;61756;ES61;INDI_EMPL_TASA_INTE;5.503485572;M
2017-10;A;61757;ES61;INDI_EMPL_TASA_INTE;3.67398673;M
2017-10;A;61758;ES61;INDI_EMPL_TASA_INTE;2.574262564;M
2017-10;A;61759;ES61;INDI_EMPL_TASA_INTE;2.725330186;M
2017-10;A;61760;ES61;INDI_EMPL_TASA_INTE;1.444943882;M
2017-11;A;61753;ES61;INDI_EMPL_TASA_INTE;2.330758968;M
2017-11;A;61754;ES61;INDI_EMPL_TASA_INTE;1.377004069;M
2017-11;A;61755;ES61;INDI_EMPL_TASA_INTE;3.119515812;M
2017-11;A;61756;ES61;INDI_EMPL_TASA_INTE;4.027630556;M
2017-11;A;61757;ES61;INDI_EMPL_TASA_INTE;2.853284522;M
2017-11;A;61758;ES61;INDI_EMPL_TASA_INTE;2.188166397;M
2017-11;A;61759;ES61;INDI_EMPL_TASA_INTE;4.23646372;M
2017-11;A;61760;ES61;INDI_EMPL_TASA_INTE;2.227321412;M
2017-12;A;61753;ES61;INDI_EMPL_TASA_INTE;1.7437845;M
2017-12;A;61754;ES61;INDI_EMPL_TASA_INTE;0.99701057;M
2017-12;A;61755;ES61;INDI_EMPL_TASA_INTE;2.35840602;M
2017-12;A;61756;ES61;INDI_EMPL_TASA_INTE;3.33999626;M
2017-12;A;61757;ES61;INDI_EMPL_TASA_INTE;1.57034086;M
2017-12;A;61758;ES61;INDI_EMPL_TASA_INTE;2.15267412;M
2017-12;A;61759;ES61;INDI_EMPL_TASA_INTE;4.070597351;M
2017-12;A;61760;ES61;INDI_EMPL_TASA_INTE;1.48594638;M
2018-01;A;61753;ES61;INDI_EMPL_TASA_INTE;1.893786418;M
2018-01;A;61754;ES61;INDI_EMPL_TASA_INTE;1.069819025;M
2018-01;A;61755;ES61;INDI_EMPL_TASA_INTE;2.580813303;M
2018-01;A;61756;ES61;INDI_EMPL_TASA_INTE;3.673402661;M
2018-01;A;61757;ES61;INDI_EMPL_TASA_INTE;2.352112753;M
2018-01;A;61758;ES61;INDI_EMPL_TASA_INTE;3.116068361;M
2018-01;A;61759;ES61;INDI_EMPL_TASA_INTE;3.902946602;M
2018-01;A;61760;ES61;INDI_EMPL_TASA_INTE;0.969072109;M
2018-02;A;61753;ES61;INDI_EMPL_TASA_INTE;1.873957243;M
2018-02;A;61754;ES61;INDI_EMPL_TASA_INTE;0.801850116;M
2018-02;A;61755;ES61;INDI_EMPL_TASA_INTE;2.766663582;M
2018-02;A;61756;ES61;INDI_EMPL_TASA_INTE;3.435220759;M
2018-02;A;61757;ES61;INDI_EMPL_TASA_INTE;1.121538149;M
2018-02;A;61758;ES61;INDI_EMPL_TASA_INTE;3.455011007;M
2018-02;A;61759;ES61;INDI_EMPL_TASA_INTE;4.214944172;M
2018-02;A;61760;ES61;INDI_EMPL_TASA_INTE;3.175102335;M
2018-03;A;61753;ES61;INDI_EMPL_TASA_INTE;2.049618957;M
2018-03;A;61754;ES61;INDI_EMPL_TASA_INTE;0.697999048;M
2018-03;A;61755;ES61;INDI_EMPL_TASA_INTE;3.158024901;M
2018-03;A;61756;ES61;INDI_EMPL_TASA_INTE;2.435836472;M
2018-03;A;61757;ES61;INDI_EMPL_TASA_INTE;3.497433562;M
2018-03;A;61758;ES61;INDI_EMPL_TASA_INTE;3.228678847;M
2018-03;A;61759;ES61;INDI_EMPL_TASA_INTE;3.45484614;M
2018-03;A;61760;ES61;INDI_EMPL_TASA_INTE;3.066780064;M
2018-04;A;61753;ES61;INDI_EMPL_TASA_INTE;1.35631469;M
2018-04;A;61754;ES61;INDI_EMPL_TASA_INTE;0.373209199;M
2018-04;A;61755;ES61;INDI_EMPL_TASA_INTE;2.142522522;M
2018-04;A;61756;ES61;INDI_EMPL_TASA_INTE;1.567127314;M
2018-04;A;61757;ES61;INDI_EMPL_TASA_INTE;0.0918467;M
2018-04;A;61758;ES61;INDI_EMPL_TASA_INTE;3.726202965;M
2018-04;A;61759;ES61;INDI_EMPL_TASA_INTE;3.604161152;M
2018-04;A;61760;ES61;INDI_EMPL_TASA_INTE;4.071038798;M
2018-05;A;61753;ES61;INDI_EMPL_TASA_INTE;0.981944721;M
2018-05;A;61754;ES61;INDI_EMPL_TASA_INTE;0.740525342;M
2018-05;A;61755;ES61;INDI_EMPL_TASA_INTE;1.160375651;M
2018-05;A;61756;ES61;INDI_EMPL_TASA_INTE;1.799359603;M
2018-05;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.873039569;M
2018-05;A;61758;ES61;INDI_EMPL_TASA_INTE;4.568547463;M
2018-05;A;61759;ES61;INDI_EMPL_TASA_INTE;4.155876735;M
2018-05;A;61760;ES61;INDI_EMPL_TASA_INTE;2.028517464;M
2018-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.33052523;M
2018-06;A;61754;ES61;INDI_EMPL_TASA_INTE;1.430202145;M
2018-06;A;61755;ES61;INDI_EMPL_TASA_INTE;1.236677132;M
2018-06;A;61756;ES61;INDI_EMPL_TASA_INTE;1.44164562;M
2018-06;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.383204899;M
2018-06;A;61758;ES61;INDI_EMPL_TASA_INTE;4.571791163;M
2018-06;A;61759;ES61;INDI_EMPL_TASA_INTE;3.102299466;M
2018-06;A;61760;ES61;INDI_EMPL_TASA_INTE;2.759751952;M
2018-07;A;61753;ES61;INDI_EMPL_TASA_INTE;1.975708504;M
2018-07;A;61754;ES61;INDI_EMPL_TASA_INTE;2.046940475;M
2018-07;A;61755;ES61;INDI_EMPL_TASA_INTE;1.897960091;M
2018-07;A;61756;ES61;INDI_EMPL_TASA_INTE;1.426558799;M
2018-07;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.611697774;M
2018-07;A;61758;ES61;INDI_EMPL_TASA_INTE;4.015333439;M
2018-07;A;61759;ES61;INDI_EMPL_TASA_INTE;3.98047739;M
2018-07;A;61760;ES61;INDI_EMPL_TASA_INTE;4.025427329;M
2018-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.68242251;M
2018-08;A;61754;ES61;INDI_EMPL_TASA_INTE;1.675898988;M
2018-08;A;61755;ES61;INDI_EMPL_TASA_INTE;1.660139319;M
2018-08;A;61756;ES61;INDI_EMPL_TASA_INTE;2.063098162;M
2018-08;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.622389841;M
2018-08;A;61758;ES61;INDI_EMPL_TASA_INTE;4.173666738;M
2018-08;A;61759;ES61;INDI_EMPL_TASA_INTE;3.688958934;M
2018-08;A;61760;ES61;INDI_EMPL_TASA_INTE;2.739468426;M
2018-09;A;61753;ES61;INDI_EMPL_TASA_INTE;1.924534788;M
2018-09;A;61754;ES61;INDI_EMPL_TASA_INTE;2.072440126;M
2018-09;A;61755;ES61;INDI_EMPL_TASA_INTE;1.79029539;M
2018-09;A;61756;ES61;INDI_EMPL_TASA_INTE;1.393921991;M
2018-09;A;61757;ES61;INDI_EMPL_TASA_INTE;1.229651059;M
2018-09;A;61758;ES61;INDI_EMPL_TASA_INTE;5.308214544;M
2018-09;A;61759;ES61;INDI_EMPL_TASA_INTE;3.689275358;M
2018-09;A;61760;ES61;INDI_EMPL_TASA_INTE;0.780961657;M
2018-10;A;61753;ES61;INDI_EMPL_TASA_INTE;1.361904558;M
2018-10;A;61754;ES61;INDI_EMPL_TASA_INTE;1.663663225;M
2018-10;A;61755;ES61;INDI_EMPL_TASA_INTE;1.115647366;M
2018-10;A;61756;ES61;INDI_EMPL_TASA_INTE;1.464923061;M
2018-10;A;61757;ES61;INDI_EMPL_TASA_INTE;-1.288980932;M
2018-10;A;61758;ES61;INDI_EMPL_TASA_INTE;5.32359081;M
2018-10;A;61759;ES61;INDI_EMPL_TASA_INTE;4.16102437;M
2018-10;A;61760;ES61;INDI_EMPL_TASA_INTE;1.092412766;M
2018-11;A;61753;ES61;INDI_EMPL_TASA_INTE;1.851711623;M
2018-11;A;61754;ES61;INDI_EMPL_TASA_INTE;1.479235134;M
2018-11;A;61755;ES61;INDI_EMPL_TASA_INTE;2.140584912;M
2018-11;A;61756;ES61;INDI_EMPL_TASA_INTE;2.810246183;M
2018-11;A;61757;ES61;INDI_EMPL_TASA_INTE;1.075521817;M
2018-11;A;61758;ES61;INDI_EMPL_TASA_INTE;6.033623891;M
2018-11;A;61759;ES61;INDI_EMPL_TASA_INTE;2.826035546;M
2018-11;A;61760;ES61;INDI_EMPL_TASA_INTE;1.603999174;M
2018-12;A;61753;ES61;INDI_EMPL_TASA_INTE;2.61112557;M
2018-12;A;61754;ES61;INDI_EMPL_TASA_INTE;2.14776427;M
2018-12;A;61755;ES61;INDI_EMPL_TASA_INTE;2.98492917;M
2018-12;A;61756;ES61;INDI_EMPL_TASA_INTE;2.63183745;M
2018-12;A;61757;ES61;INDI_EMPL_TASA_INTE;2.71106705;M
2018-12;A;61758;ES61;INDI_EMPL_TASA_INTE;6.30993554;M
2018-12;A;61759;ES61;INDI_EMPL_TASA_INTE;3.88662421;M
2018-12;A;61760;ES61;INDI_EMPL_TASA_INTE;2.19893266;M
2019-01;A;61753;ES61;INDI_EMPL_TASA_INTE;2.208871375;M
2019-01;A;61754;ES61;INDI_EMPL_TASA_INTE;1.405159851;M
2019-01;A;61755;ES61;INDI_EMPL_TASA_INTE;2.8615199;M
2019-01;A;61756;ES61;INDI_EMPL_TASA_INTE;2.157232325;M
2019-01;A;61757;ES61;INDI_EMPL_TASA_INTE;2.508823355;M
2019-01;A;61758;ES61;INDI_EMPL_TASA_INTE;5.26398866;M
2019-01;A;61759;ES61;INDI_EMPL_TASA_INTE;3.386065587;M
2019-01;A;61760;ES61;INDI_EMPL_TASA_INTE;2.923527199;M
2019-02;A;61753;ES61;INDI_EMPL_TASA_INTE;2.199124427;M
2019-02;A;61754;ES61;INDI_EMPL_TASA_INTE;1.773981916;M
2019-02;A;61755;ES61;INDI_EMPL_TASA_INTE;2.541167524;M
2019-02;A;61756;ES61;INDI_EMPL_TASA_INTE;2.06203653;M
2019-02;A;61757;ES61;INDI_EMPL_TASA_INTE;2.291590116;M
2019-02;A;61758;ES61;INDI_EMPL_TASA_INTE;5.211811536;M
2019-02;A;61759;ES61;INDI_EMPL_TASA_INTE;3.435501924;M
2019-02;A;61760;ES61;INDI_EMPL_TASA_INTE;1.957942192;M
2019-03;A;61753;ES61;INDI_EMPL_TASA_INTE;1.842728496;M
2019-03;A;61754;ES61;INDI_EMPL_TASA_INTE;1.274969419;M
2019-03;A;61755;ES61;INDI_EMPL_TASA_INTE;2.301975787;M
2019-03;A;61756;ES61;INDI_EMPL_TASA_INTE;2.726266886;M
2019-03;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.152365411;M
2019-03;A;61758;ES61;INDI_EMPL_TASA_INTE;4.731742705;M
2019-03;A;61759;ES61;INDI_EMPL_TASA_INTE;4.311732767;M
2019-03;A;61760;ES61;INDI_EMPL_TASA_INTE;3.24005141;M
2019-04;A;61753;ES61;INDI_EMPL_TASA_INTE;2.11012832;M
2019-04;A;61754;ES61;INDI_EMPL_TASA_INTE;1.48183195;M
2019-04;A;61755;ES61;INDI_EMPL_TASA_INTE;2.617914557;M
2019-04;A;61756;ES61;INDI_EMPL_TASA_INTE;3.228978998;M
2019-04;A;61757;ES61;INDI_EMPL_TASA_INTE;1.571058214;M
2019-04;A;61758;ES61;INDI_EMPL_TASA_INTE;4.394542303;M
2019-04;A;61759;ES61;INDI_EMPL_TASA_INTE;4.442222006;M
2019-04;A;61760;ES61;INDI_EMPL_TASA_INTE;1.826640668;M
2019-05;A;61753;ES61;INDI_EMPL_TASA_INTE;2.238077197;M
2019-05;A;61754;ES61;INDI_EMPL_TASA_INTE;1.6818933;M
2019-05;A;61755;ES61;INDI_EMPL_TASA_INTE;2.688963735;M
2019-05;A;61756;ES61;INDI_EMPL_TASA_INTE;2.532747195;M
2019-05;A;61757;ES61;INDI_EMPL_TASA_INTE;1.957150874;M
2019-05;A;61758;ES61;INDI_EMPL_TASA_INTE;4.016739879;M
2019-05;A;61759;ES61;INDI_EMPL_TASA_INTE;3.063204641;M
2019-05;A;61760;ES61;INDI_EMPL_TASA_INTE;3.212616931;M
2019-06;A;61753;ES61;INDI_EMPL_TASA_INTE;1.746270137;M
2019-06;A;61754;ES61;INDI_EMPL_TASA_INTE;1.502327265;M
2019-06;A;61755;ES61;INDI_EMPL_TASA_INTE;1.9583893;M
2019-06;A;61756;ES61;INDI_EMPL_TASA_INTE;1.976445039;M
2019-06;A;61757;ES61;INDI_EMPL_TASA_INTE;0.936813892;M
2019-06;A;61758;ES61;INDI_EMPL_TASA_INTE;3.055326592;M
2019-06;A;61759;ES61;INDI_EMPL_TASA_INTE;3.023248884;M
2019-06;A;61760;ES61;INDI_EMPL_TASA_INTE;2.351149441;M
2019-07;A;61753;ES61;INDI_EMPL_TASA_INTE;1.778159827;M
2019-07;A;61754;ES61;INDI_EMPL_TASA_INTE;1.532421354;M
2019-07;A;61755;ES61;INDI_EMPL_TASA_INTE;1.998073402;M
2019-07;A;61756;ES61;INDI_EMPL_TASA_INTE;2.211538808;M
2019-07;A;61757;ES61;INDI_EMPL_TASA_INTE;0.179026833;M
2019-07;A;61758;ES61;INDI_EMPL_TASA_INTE;3.007595268;M
2019-07;A;61759;ES61;INDI_EMPL_TASA_INTE;3.732707598;M
2019-07;A;61760;ES61;INDI_EMPL_TASA_INTE;2.949091112;M
2019-08;A;61753;ES61;INDI_EMPL_TASA_INTE;1.596219927;M
2019-08;A;61754;ES61;INDI_EMPL_TASA_INTE;1.547538083;M
2019-08;A;61755;ES61;INDI_EMPL_TASA_INTE;1.67216046;M
2019-08;A;61756;ES61;INDI_EMPL_TASA_INTE;2.691802465;M
2019-08;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.689832464;M
2019-08;A;61758;ES61;INDI_EMPL_TASA_INTE;2.351489528;M
2019-08;A;61759;ES61;INDI_EMPL_TASA_INTE;4.057127059;M
2019-08;A;61760;ES61;INDI_EMPL_TASA_INTE;2.455021691;M
2019-09;A;61753;ES61;INDI_EMPL_TASA_INTE;1.920017533;M
2019-09;A;61754;ES61;INDI_EMPL_TASA_INTE;1.460918235;M
2019-09;A;61755;ES61;INDI_EMPL_TASA_INTE;2.299476041;M
2019-09;A;61756;ES61;INDI_EMPL_TASA_INTE;3.431096202;M
2019-09;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.067527644;M
2019-09;A;61758;ES61;INDI_EMPL_TASA_INTE;3.249586504;M
2019-09;A;61759;ES61;INDI_EMPL_TASA_INTE;4.041645868;M
2019-09;A;61760;ES61;INDI_EMPL_TASA_INTE;3.310105689;M
2019-10;A;61753;ES61;INDI_EMPL_TASA_INTE;1.685557395;M
2019-10;A;61754;ES61;INDI_EMPL_TASA_INTE;1.004873444;M
2019-10;A;61755;ES61;INDI_EMPL_TASA_INTE;2.233617836;M
2019-10;A;61756;ES61;INDI_EMPL_TASA_INTE;3.207474898;M
2019-10;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.648243431;M
2019-10;A;61758;ES61;INDI_EMPL_TASA_INTE;3.708344339;M
2019-10;A;61759;ES61;INDI_EMPL_TASA_INTE;2.861771201;M
2019-10;A;61760;ES61;INDI_EMPL_TASA_INTE;4.527462604;M
2019-11;A;61753;ES61;INDI_EMPL_TASA_INTE;1.353437745;M
2019-11;A;61754;ES61;INDI_EMPL_TASA_INTE;0.894970553;M
2019-11;A;61755;ES61;INDI_EMPL_TASA_INTE;1.726190416;M
2019-11;A;61756;ES61;INDI_EMPL_TASA_INTE;0.602585707;M
2019-11;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.185390563;M
2019-11;A;61758;ES61;INDI_EMPL_TASA_INTE;3.280762654;M
2019-11;A;61759;ES61;INDI_EMPL_TASA_INTE;3.385123802;M
2019-11;A;61760;ES61;INDI_EMPL_TASA_INTE;3.542333475;M
2019-12;A;61753;ES61;INDI_EMPL_TASA_INTE;1.228590259;M
2019-12;A;61754;ES61;INDI_EMPL_TASA_INTE;0.613868816;M
2019-12;A;61755;ES61;INDI_EMPL_TASA_INTE;1.725737507;M
2019-12;A;61756;ES61;INDI_EMPL_TASA_INTE;1.110281821;M
2019-12;A;61757;ES61;INDI_EMPL_TASA_INTE;-0.827200628;M
2019-12;A;61758;ES61;INDI_EMPL_TASA_INTE;2.665168785;M
2019-12;A;61759;ES61;INDI_EMPL_TASA_INTE;4.073303406;M
2019-12;A;61760;ES61;INDI_EMPL_TASA_INTE;3.599594154;M
2020-01;A;61753;ES61;INDI_EMPL_TASA_INTE;0.902953209;M
2020-01;A;61754;ES61;INDI_EMPL_TASA_INTE;0.959875985;M
2020-01;A;61755;ES61;INDI_EMPL_TASA_INTE;0.855723384;M
2020-01;A;61756;ES61;INDI_EMPL_TASA_INTE;0.527382379;M
2020-01;A;61757;ES61;INDI_EMPL_TASA_INTE;-2.357445255;M
2020-01;A;61758;ES61;INDI_EMPL_TASA_INTE;2.504951059;M
2020-01;A;61759;ES61;INDI_EMPL_TASA_INTE;4.056214861;M
